TIPO|CONTRATO|NOMBRE PLAZA|NUMERO PLAZA|NUMERO SUCURSAL|FECHA RECIBO|FECHA DE PAGO|FECHA DEPOSITO|IND IMPORTE|IMPORTE DOCUMENTO|FORMA DE PAGO|INTERESES O DESCUENTOS|IMPORTE INTERESES O DESCUENTOS|IMPORTE TOTAL PAGADO|HORA DE PAGO|                            TOTAL A PAGAR| NUMERO DE REFERENCIA| FECHA LIMITE DE PAGO| NOMBRE| CONCEPTO DE PAGO|CTE. COB. LITE|IND. ORIGEN|
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|        $2,199,145.00|001|   |                $0.00|        $2,199,145.00|09:35|000000219914500|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|        $1,479,460.00|001|   |                $0.00|        $1,479,460.00|09:35|000000147946000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|        $2,488,430.00|001|   |                $0.00|        $2,488,430.00|09:35|000000248843000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|        $8,581,000.00|001|   |                $0.00|        $8,581,000.00|09:35|000000858100000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|          $800,000.00|001|   |                $0.00|          $800,000.00|09:35|000000080000000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|          $167,022.00|001|   |                $0.00|          $167,022.00|09:35|000000016702200|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|          $295,000.00|001|   |                $0.00|          $295,000.00|09:35|000000029500000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|6803|22/02/2017|22/02/2017|22/02/2017|+|        $3,352,610.00|001|   |                $0.00|        $3,352,610.00|09:46|000000335261000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|6803|22/02/2017|22/02/2017|22/02/2017|+|          $806,390.00|001|   |                $0.00|          $806,390.00|09:52|000000080639000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|3687|22/02/2017|22/02/2017|22/02/2017|-|            $1,190.40|001|   |                $0.00|            $1,190.40|10:20|000000000119040|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|3687|22/02/2017|22/02/2017|22/02/2017|-|              $190.40|001|   |                $0.00|              $190.40|10:20|000000000019040|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|3687|22/02/2017|22/02/2017|22/02/2017|-|            $6,348.00|001|   |                $0.00|            $6,348.00|10:20|000000000634800|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|3687|22/02/2017|22/02/2017|22/02/2017|-|            $1,015.60|001|   |                $0.00|            $1,015.60|10:20|000000000101560|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|4665|22/02/2017|22/02/2017|22/02/2017|+|           $67,220.00|001|   |                $0.00|           $67,220.00|10:34|000000006722000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|           $89,860.00|001|   |                $0.00|           $89,860.00|10:36|000000008986000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|            $9,910.00|001|   |                $0.00|            $9,910.00|10:36|000000000991000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|7012|22/02/2017|22/02/2017|22/02/2017|+|        $5,626,731.00|001|   |                $0.00|        $5,626,731.00|10:36|000000562673100|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|0981|22/02/2017|22/02/2017|22/02/2017|+|           $70,420.00|001|   |                $0.00|           $70,420.00|12:36|000000007042000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|8646|22/02/2017|22/02/2017|22/02/2017|+|          $774,346.70|001|   |                $0.00|          $774,346.70|13:09|000000077434670|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|0981|22/02/2017|22/02/2017|22/02/2017|+|          $577,510.00|001|   |                $0.00|          $577,510.00|13:15|000000057751000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|4653|22/02/2017|22/02/2017|22/02/2017|+|           $28,730.00|001|   |                $0.00|           $28,730.00|13:16|000000002873000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|4653|22/02/2017|22/02/2017|22/02/2017|+|           $11,200.00|001|   |                $0.00|           $11,200.00|13:18|000000001120000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|0981|22/02/2017|22/02/2017|22/02/2017|+|          $111,720.00|001|   |                $0.00|          $111,720.00|13:37|000000011172000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D|65501482660|TEPIC, NAY.   |014|0890|22/02/2017|22/02/2017|22/02/2017|+|           $30,420.00|001|   |                $0.00|           $30,420.00|13:45|000000003042000|1000noControlreferencia|22022017|Camberos Fregoso Valdez|Reinscripcion                 ||
D||TEPIC, NAY.   |014||//|//|//||                   $.|001|   |                $0.00|                   $.|:|0|1000noControlreferencia||Camberos Fregoso Valdez|Reinscripcion                 ||
